Topology: simple | Epoch: 1/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 71.7 | Test Acc: 71.2 | Train Loss: 9.67e-01 | Test Loss: 9.75e-01
Topology: medium | Epoch: 3/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 65.1 | Test Acc: 64.9 | Train Loss: 1.08e+00 | Test Loss: 1.09e+00
Topology: medium | Epoch: 4/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 69.6 | Test Acc: 69.5 | Train Loss: 9.27e-01 | Test Loss: 9.36e-01
Topology: medium | Epoch: 5/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 72.4 | Test Acc: 72.1 | Train Loss: 8.15e-01 | Test Loss: 8.26e-01
Topology: medium | Epoch: 6/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 73.7 | Test Acc: 73.2 | Train Loss: 7.40e-01 | Test Loss: 7.52e-01
Topology: medium | Epoch: 7/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 74.6 | Test Acc: 74.2 | Train Loss: 6.90e-01 | Test Loss: 7.05e-01
Topology: medium | Epoch: 8/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 75.6 | Test Acc: 75.1 | Train Loss: 6.55e-01 | Test Loss: 6.71e-01
Topology: medium | Epoch: 9/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 76.5 | Test Acc: 75.9 | Train Loss: 6.28e-01 | Test Loss: 6.45e-01
Topology: medium | Epoch: 10/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 77.5 | Test Acc: 76.7 | Train Loss: 6.05e-01 | Test Loss: 6.24e-01
Topology: medium | Epoch: 11/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 78.5 | Test Acc: 77.5 | Train Loss: 5.86e-01 | Test Loss: 6.06e-01
Topology: medium | Epoch: 12/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 79.4 | Test Acc: 78.3 | Train Loss: 5.69e-01 | Test Loss: 5.90e-01
Topology: medium | Epoch: 13/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 80.1 | Test Acc: 78.9 | Train Loss: 5.54e-01 | Test Loss: 5.76e-01
Topology: medium | Epoch: 14/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 80.7 | Test Acc: 79.4 | Train Loss: 5.41e-01 | Test Loss: 5.64e-01
Topology: medium | Epoch: 15/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 81.2 | Test Acc: 79.9 | Train Loss: 5.29e-01 | Test Loss: 5.53e-01
Topology: medium | Epoch: 16/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 81.6 | Test Acc: 80.3 | Train Loss: 5.18e-01 | Test Loss: 5.43e-01
Topology: medium | Epoch: 17/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 82.0 | Test Acc: 80.5 | Train Loss: 5.08e-01 | Test Loss: 5.34e-01
Topology: medium | Epoch: 18/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 82.4 | Test Acc: 80.7 | Train Loss: 4.99e-01 | Test Loss: 5.26e-01
Topology: medium | Epoch: 19/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 82.6 | Test Acc: 80.9 | Train Loss: 4.91e-01 | Test Loss: 5.19e-01
Topology: medium | Epoch: 20/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 82.8 | Test Acc: 81.4 | Train Loss: 4.84e-01 | Test Loss: 5.13e-01
Topology: medium | Epoch: 21/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 83.1 | Test Acc: 81.7 | Train Loss: 4.77e-01 | Test Loss: 5.07e-01
Topology: medium | Epoch: 22/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 83.3 | Test Acc: 81.9 | Train Loss: 4.71e-01 | Test Loss: 5.01e-01
Topology: medium | Epoch: 23/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 83.5 | Test Acc: 82.1 | Train Loss: 4.65e-01 | Test Loss: 4.96e-01
Topology: medium | Epoch: 24/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 83.7 | Test Acc: 82.3 | Train Loss: 4.60e-01 | Test Loss: 4.92e-01
Topology: medium | Epoch: 25/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 83.9 | Test Acc: 82.5 | Train Loss: 4.55e-01 | Test Loss: 4.87e-01
Topology: medium | Epoch: 26/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 84.0 | Test Acc: 82.5 | Train Loss: 4.50e-01 | Test Loss: 4.83e-01
Topology: medium | Epoch: 27/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 84.2 | Test Acc: 82.7 | Train Loss: 4.46e-01 | Test Loss: 4.80e-01
Topology: medium | Epoch: 28/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 84.3 | Test Acc: 82.9 | Train Loss: 4.41e-01 | Test Loss: 4.76e-01
Topology: medium | Epoch: 29/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 84.4 | Test Acc: 83.0 | Train Loss: 4.37e-01 | Test Loss: 4.73e-01
Topology: medium | Epoch: 30/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 84.6 | Test Acc: 83.1 | Train Loss: 4.34e-01 | Test Loss: 4.69e-01
Topology: medium | Epoch: 31/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 84.7 | Test Acc: 83.2 | Train Loss: 4.30e-01 | Test Loss: 4.66e-01
Topology: medium | Epoch: 32/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 84.8 | Test Acc: 83.3 | Train Loss: 4.26e-01 | Test Loss: 4.64e-01
Topology: medium | Epoch: 33/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 84.9 | Test Acc: 83.4 | Train Loss: 4.23e-01 | Test Loss: 4.61e-01
Topology: medium | Epoch: 34/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 85.0 | Test Acc: 83.6 | Train Loss: 4.20e-01 | Test Loss: 4.58e-01
Topology: medium | Epoch: 35/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 85.1 | Test Acc: 83.6 | Train Loss: 4.17e-01 | Test Loss: 4.56e-01
Topology: medium | Epoch: 36/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 85.2 | Test Acc: 83.7 | Train Loss: 4.14e-01 | Test Loss: 4.53e-01
Topology: medium | Epoch: 37/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 85.4 | Test Acc: 83.9 | Train Loss: 4.11e-01 | Test Loss: 4.51e-01
Topology: medium | Epoch: 38/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 85.5 | Test Acc: 83.9 | Train Loss: 4.08e-01 | Test Loss: 4.48e-01
Topology: medium | Epoch: 39/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 85.6 | Test Acc: 83.9 | Train Loss: 4.05e-01 | Test Loss: 4.46e-01
Topology: medium | Epoch: 40/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 85.7 | Test Acc: 84.0 | Train Loss: 4.03e-01 | Test Loss: 4.44e-01
Topology: medium | Epoch: 41/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 85.8 | Test Acc: 84.1 | Train Loss: 4.00e-01 | Test Loss: 4.42e-01
Topology: medium | Epoch: 42/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 85.9 | Test Acc: 84.2 | Train Loss: 3.98e-01 | Test Loss: 4.40e-01
Topology: medium | Epoch: 43/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 86.0 | Test Acc: 84.3 | Train Loss: 3.95e-01 | Test Loss: 4.38e-01
Topology: medium | Epoch: 44/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 86.1 | Test Acc: 84.3 | Train Loss: 3.93e-01 | Test Loss: 4.36e-01
Topology: medium | Epoch: 45/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 86.2 | Test Acc: 84.4 | Train Loss: 3.91e-01 | Test Loss: 4.34e-01
Topology: medium | Epoch: 46/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 86.2 | Test Acc: 84.5 | Train Loss: 3.88e-01 | Test Loss: 4.32e-01
Topology: medium | Epoch: 47/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 86.3 | Test Acc: 84.5 | Train Loss: 3.86e-01 | Test Loss: 4.30e-01
Topology: medium | Epoch: 48/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 86.4 | Test Acc: 84.5 | Train Loss: 3.84e-01 | Test Loss: 4.29e-01
Topology: medium | Epoch: 49/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 86.4 | Test Acc: 84.6 | Train Loss: 3.82e-01 | Test Loss: 4.27e-01
Topology: medium | Epoch: 50/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 86.5 | Test Acc: 84.7 | Train Loss: 3.80e-01 | Test Loss: 4.25e-01
Topology: medium | Epoch: 51/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 86.6 | Test Acc: 84.8 | Train Loss: 3.78e-01 | Test Loss: 4.24e-01
Topology: medium | Epoch: 52/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 86.7 | Test Acc: 84.9 | Train Loss: 3.76e-01 | Test Loss: 4.22e-01
Topology: medium | Epoch: 53/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 86.8 | Test Acc: 85.0 | Train Loss: 3.74e-01 | Test Loss: 4.21e-01
Topology: medium | Epoch: 54/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 86.8 | Test Acc: 85.0 | Train Loss: 3.72e-01 | Test Loss: 4.19e-01
Topology: medium | Epoch: 55/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 86.9 | Test Acc: 85.2 | Train Loss: 3.70e-01 | Test Loss: 4.18e-01
Topology: medium | Epoch: 56/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 86.9 | Test Acc: 85.2 | Train Loss: 3.68e-01 | Test Loss: 4.16e-01
Topology: medium | Epoch: 57/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 87.0 | Test Acc: 85.3 | Train Loss: 3.66e-01 | Test Loss: 4.15e-01
Topology: medium | Epoch: 58/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 87.1 | Test Acc: 85.5 | Train Loss: 3.64e-01 | Test Loss: 4.13e-01
Topology: medium | Epoch: 59/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 87.1 | Test Acc: 85.5 | Train Loss: 3.63e-01 | Test Loss: 4.12e-01
Topology: medium | Epoch: 60/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 87.2 | Test Acc: 85.6 | Train Loss: 3.61e-01 | Test Loss: 4.11e-01
Topology: medium | Epoch: 61/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 87.3 | Test Acc: 85.6 | Train Loss: 3.59e-01 | Test Loss: 4.10e-01
Topology: medium | Epoch: 62/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 87.3 | Test Acc: 85.7 | Train Loss: 3.58e-01 | Test Loss: 4.08e-01
Topology: medium | Epoch: 63/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 87.4 | Test Acc: 85.7 | Train Loss: 3.56e-01 | Test Loss: 4.07e-01
Topology: medium | Epoch: 64/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 87.4 | Test Acc: 85.7 | Train Loss: 3.55e-01 | Test Loss: 4.06e-01
Topology: medium | Epoch: 65/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 87.4 | Test Acc: 85.8 | Train Loss: 3.53e-01 | Test Loss: 4.05e-01
Topology: medium | Epoch: 66/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 87.5 | Test Acc: 85.8 | Train Loss: 3.51e-01 | Test Loss: 4.04e-01
Topology: medium | Epoch: 67/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 87.5 | Test Acc: 85.9 | Train Loss: 3.50e-01 | Test Loss: 4.02e-01
Topology: medium | Epoch: 68/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 87.6 | Test Acc: 85.9 | Train Loss: 3.48e-01 | Test Loss: 4.01e-01
Topology: medium | Epoch: 69/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 87.6 | Test Acc: 85.9 | Train Loss: 3.47e-01 | Test Loss: 4.00e-01
Topology: medium | Epoch: 70/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 87.7 | Test Acc: 86.0 | Train Loss: 3.46e-01 | Test Loss: 3.99e-01
Topology: medium | Epoch: 71/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 87.7 | Test Acc: 86.0 | Train Loss: 3.44e-01 | Test Loss: 3.98e-01
Topology: medium | Epoch: 72/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 87.8 | Test Acc: 86.0 | Train Loss: 3.43e-01 | Test Loss: 3.97e-01
Topology: medium | Epoch: 73/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 87.8 | Test Acc: 86.0 | Train Loss: 3.41e-01 | Test Loss: 3.96e-01
Topology: medium | Epoch: 74/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 87.9 | Test Acc: 86.1 | Train Loss: 3.40e-01 | Test Loss: 3.95e-01
Topology: medium | Epoch: 75/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 87.9 | Test Acc: 86.2 | Train Loss: 3.39e-01 | Test Loss: 3.94e-01
Topology: medium | Epoch: 76/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 88.0 | Test Acc: 86.2 | Train Loss: 3.37e-01 | Test Loss: 3.93e-01
Topology: medium | Epoch: 77/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 88.0 | Test Acc: 86.2 | Train Loss: 3.36e-01 | Test Loss: 3.92e-01
Topology: medium | Epoch: 78/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 88.1 | Test Acc: 86.2 | Train Loss: 3.35e-01 | Test Loss: 3.92e-01
Topology: medium | Epoch: 79/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 88.1 | Test Acc: 86.2 | Train Loss: 3.34e-01 | Test Loss: 3.91e-01
Topology: medium | Epoch: 80/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 88.1 | Test Acc: 86.3 | Train Loss: 3.32e-01 | Test Loss: 3.90e-01
Topology: medium | Epoch: 81/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 88.2 | Test Acc: 86.3 | Train Loss: 3.31e-01 | Test Loss: 3.89e-01
Topology: medium | Epoch: 82/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 88.2 | Test Acc: 86.3 | Train Loss: 3.30e-01 | Test Loss: 3.88e-01
Topology: medium | Epoch: 83/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 88.3 | Test Acc: 86.3 | Train Loss: 3.29e-01 | Test Loss: 3.87e-01
Topology: medium | Epoch: 84/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 88.3 | Test Acc: 86.3 | Train Loss: 3.28e-01 | Test Loss: 3.86e-01
Topology: medium | Epoch: 85/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 88.3 | Test Acc: 86.4 | Train Loss: 3.26e-01 | Test Loss: 3.86e-01
Topology: medium | Epoch: 86/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 88.4 | Test Acc: 86.4 | Train Loss: 3.25e-01 | Test Loss: 3.85e-01
Topology: medium | Epoch: 87/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 88.4 | Test Acc: 86.4 | Train Loss: 3.24e-01 | Test Loss: 3.84e-01
Topology: medium | Epoch: 88/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 88.5 | Test Acc: 86.5 | Train Loss: 3.23e-01 | Test Loss: 3.83e-01
Topology: medium | Epoch: 89/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 88.5 | Test Acc: 86.5 | Train Loss: 3.22e-01 | Test Loss: 3.83e-01
Topology: medium | Epoch: 90/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 88.5 | Test Acc: 86.6 | Train Loss: 3.21e-01 | Test Loss: 3.82e-01
Topology: medium | Epoch: 91/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 88.6 | Test Acc: 86.5 | Train Loss: 3.20e-01 | Test Loss: 3.81e-01
Topology: medium | Epoch: 92/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 88.6 | Test Acc: 86.6 | Train Loss: 3.19e-01 | Test Loss: 3.81e-01
Topology: medium | Epoch: 93/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 88.7 | Test Acc: 86.7 | Train Loss: 3.18e-01 | Test Loss: 3.80e-01
Topology: medium | Epoch: 94/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 88.7 | Test Acc: 86.7 | Train Loss: 3.16e-01 | Test Loss: 3.79e-01
Topology: medium | Epoch: 95/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 88.7 | Test Acc: 86.7 | Train Loss: 3.15e-01 | Test Loss: 3.78e-01
Topology: medium | Epoch: 96/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 88.8 | Test Acc: 86.7 | Train Loss: 3.14e-01 | Test Loss: 3.78e-01
Topology: medium | Epoch: 97/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 88.8 | Test Acc: 86.7 | Train Loss: 3.13e-01 | Test Loss: 3.77e-01
Topology: medium | Epoch: 98/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 88.8 | Test Acc: 86.8 | Train Loss: 3.12e-01 | Test Loss: 3.77e-01
Topology: medium | Epoch: 99/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 88.9 | Test Acc: 86.8 | Train Loss: 3.11e-01 | Test Loss: 3.76e-01
Topology: medium | Epoch: 100/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 88.9 | Test Acc: 86.8 | Train Loss: 3.10e-01 | Test Loss: 3.75e-01
Topology: medium | Epoch: 1/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 42.8 | Test Acc: 42.4 | Train Loss: 2.23e+00 | Test Loss: 2.23e+00
Topology: medium | Epoch: 2/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 50.5 | Test Acc: 50.7 | Train Loss: 1.99e+00 | Test Loss: 1.99e+00
Topology: medium | Epoch: 3/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 53.9 | Test Acc: 54.4 | Train Loss: 1.64e+00 | Test Loss: 1.64e+00
Topology: medium | Epoch: 4/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 58.8 | Test Acc: 59.6 | Train Loss: 1.40e+00 | Test Loss: 1.40e+00
Topology: medium | Epoch: 5/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 61.6 | Test Acc: 61.6 | Train Loss: 1.23e+00 | Test Loss: 1.24e+00
Topology: medium | Epoch: 6/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 63.9 | Test Acc: 63.8 | Train Loss: 1.11e+00 | Test Loss: 1.12e+00
Topology: medium | Epoch: 7/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 66.6 | Test Acc: 66.4 | Train Loss: 1.02e+00 | Test Loss: 1.03e+00
Topology: medium | Epoch: 8/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 69.4 | Test Acc: 69.1 | Train Loss: 9.50e-01 | Test Loss: 9.57e-01
Topology: medium | Epoch: 9/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 71.5 | Test Acc: 71.2 | Train Loss: 8.88e-01 | Test Loss: 8.97e-01
Topology: medium | Epoch: 10/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 72.5 | Test Acc: 72.3 | Train Loss: 8.36e-01 | Test Loss: 8.45e-01
Topology: medium | Epoch: 11/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 73.1 | Test Acc: 72.6 | Train Loss: 7.92e-01 | Test Loss: 8.03e-01
Topology: medium | Epoch: 12/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 73.5 | Test Acc: 73.2 | Train Loss: 7.57e-01 | Test Loss: 7.69e-01
Topology: medium | Epoch: 13/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 73.9 | Test Acc: 73.6 | Train Loss: 7.29e-01 | Test Loss: 7.42e-01
Topology: medium | Epoch: 14/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 74.3 | Test Acc: 74.0 | Train Loss: 7.06e-01 | Test Loss: 7.19e-01
Topology: medium | Epoch: 15/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 74.7 | Test Acc: 74.5 | Train Loss: 6.87e-01 | Test Loss: 7.00e-01
Topology: medium | Epoch: 16/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 75.1 | Test Acc: 74.8 | Train Loss: 6.70e-01 | Test Loss: 6.84e-01
Topology: medium | Epoch: 17/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 75.5 | Test Acc: 75.0 | Train Loss: 6.54e-01 | Test Loss: 6.69e-01
Topology: medium | Epoch: 18/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 75.9 | Test Acc: 75.3 | Train Loss: 6.40e-01 | Test Loss: 6.56e-01
Topology: medium | Epoch: 19/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 76.3 | Test Acc: 75.6 | Train Loss: 6.28e-01 | Test Loss: 6.44e-01
Topology: medium | Epoch: 20/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 76.7 | Test Acc: 75.8 | Train Loss: 6.16e-01 | Test Loss: 6.32e-01
Topology: medium | Epoch: 21/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 77.1 | Test Acc: 76.1 | Train Loss: 6.05e-01 | Test Loss: 6.22e-01
Topology: medium | Epoch: 22/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 77.4 | Test Acc: 76.7 | Train Loss: 5.95e-01 | Test Loss: 6.13e-01
Topology: medium | Epoch: 23/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 77.8 | Test Acc: 77.2 | Train Loss: 5.85e-01 | Test Loss: 6.04e-01
Topology: medium | Epoch: 24/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 78.2 | Test Acc: 77.6 | Train Loss: 5.76e-01 | Test Loss: 5.95e-01
Topology: medium | Epoch: 25/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 78.6 | Test Acc: 78.0 | Train Loss: 5.68e-01 | Test Loss: 5.87e-01
Topology: medium | Epoch: 26/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 79.0 | Test Acc: 78.3 | Train Loss: 5.60e-01 | Test Loss: 5.80e-01
Topology: medium | Epoch: 27/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 79.4 | Test Acc: 78.7 | Train Loss: 5.53e-01 | Test Loss: 5.73e-01
Topology: medium | Epoch: 28/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 79.8 | Test Acc: 79.0 | Train Loss: 5.46e-01 | Test Loss: 5.67e-01
Topology: medium | Epoch: 29/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 80.2 | Test Acc: 79.2 | Train Loss: 5.39e-01 | Test Loss: 5.61e-01
Topology: medium | Epoch: 30/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 80.6 | Test Acc: 79.5 | Train Loss: 5.33e-01 | Test Loss: 5.55e-01
Topology: medium | Epoch: 31/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 80.9 | Test Acc: 79.7 | Train Loss: 5.27e-01 | Test Loss: 5.50e-01
Topology: medium | Epoch: 32/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 81.2 | Test Acc: 79.9 | Train Loss: 5.22e-01 | Test Loss: 5.45e-01
Topology: medium | Epoch: 33/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 81.4 | Test Acc: 80.2 | Train Loss: 5.17e-01 | Test Loss: 5.40e-01
Topology: medium | Epoch: 34/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 81.7 | Test Acc: 80.4 | Train Loss: 5.11e-01 | Test Loss: 5.35e-01
Topology: medium | Epoch: 35/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 81.9 | Test Acc: 80.6 | Train Loss: 5.07e-01 | Test Loss: 5.31e-01
Topology: medium | Epoch: 36/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 82.1 | Test Acc: 80.7 | Train Loss: 5.02e-01 | Test Loss: 5.27e-01
Topology: medium | Epoch: 37/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 82.3 | Test Acc: 80.8 | Train Loss: 4.97e-01 | Test Loss: 5.23e-01
Topology: medium | Epoch: 38/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 82.4 | Test Acc: 81.0 | Train Loss: 4.93e-01 | Test Loss: 5.19e-01
Topology: medium | Epoch: 39/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 82.6 | Test Acc: 81.2 | Train Loss: 4.89e-01 | Test Loss: 5.15e-01
Topology: medium | Epoch: 40/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 82.7 | Test Acc: 81.3 | Train Loss: 4.85e-01 | Test Loss: 5.12e-01
Topology: medium | Epoch: 41/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 82.9 | Test Acc: 81.5 | Train Loss: 4.81e-01 | Test Loss: 5.09e-01
Topology: medium | Epoch: 42/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 83.0 | Test Acc: 81.6 | Train Loss: 4.77e-01 | Test Loss: 5.05e-01
Topology: medium | Epoch: 43/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 83.1 | Test Acc: 81.8 | Train Loss: 4.74e-01 | Test Loss: 5.02e-01
Topology: medium | Epoch: 44/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 83.2 | Test Acc: 81.8 | Train Loss: 4.70e-01 | Test Loss: 4.99e-01
Topology: medium | Epoch: 45/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 83.4 | Test Acc: 81.9 | Train Loss: 4.67e-01 | Test Loss: 4.96e-01
Topology: medium | Epoch: 46/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 83.5 | Test Acc: 82.0 | Train Loss: 4.64e-01 | Test Loss: 4.94e-01
Topology: medium | Epoch: 47/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 83.6 | Test Acc: 82.1 | Train Loss: 4.61e-01 | Test Loss: 4.91e-01
Topology: medium | Epoch: 48/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 83.7 | Test Acc: 82.3 | Train Loss: 4.58e-01 | Test Loss: 4.88e-01
Topology: medium | Epoch: 49/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 83.8 | Test Acc: 82.4 | Train Loss: 4.55e-01 | Test Loss: 4.86e-01
Topology: medium | Epoch: 50/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 83.9 | Test Acc: 82.5 | Train Loss: 4.53e-01 | Test Loss: 4.84e-01
Topology: medium | Epoch: 51/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 84.0 | Test Acc: 82.5 | Train Loss: 4.50e-01 | Test Loss: 4.81e-01
Topology: medium | Epoch: 52/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 84.1 | Test Acc: 82.7 | Train Loss: 4.47e-01 | Test Loss: 4.79e-01
Topology: medium | Epoch: 53/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 84.2 | Test Acc: 82.8 | Train Loss: 4.45e-01 | Test Loss: 4.77e-01
Topology: medium | Epoch: 54/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 84.3 | Test Acc: 82.9 | Train Loss: 4.43e-01 | Test Loss: 4.75e-01
